Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-gj4p,branch-67ii,branch-b6g2,branch-ahcf,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Context,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: word,Spreadsheet: stim,Spreadsheet: step,Spreadsheet: list,Spreadsheet: left,Spreadsheet: right,Spreadsheet: progress,Spreadsheet: randomized_trial,Spreadsheet: type,Spreadsheet: condition,Store: target,Manipulation: correctAnswerCount,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Attempt,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,ANSWER,stimuli,ShowProgressBar
1758,1773237149847,11/03/2026 13:52:29,1773237149847,-5,11/03/2026 08:52:29,255858,16,task-pkec,,53641867,69829bc1224b28f0538900d5,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,287,phonetic categorization,soundplay,x8jhtp,2,continue,,,442.10000000009313,433.5,442.10000000009313,442.10000000009313,433.5,442.10000000009313,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_+60.wav,,1,t,d,288,4,,,,,,,,,,,,,,,,,,,,,,,
1759,1773237150678,11/03/2026 13:52:30,1773237150678,-5,11/03/2026 08:52:30,255858,16,task-pkec,,53641867,69829bc1224b28f0538900d5,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,287,phonetic categorization,2AFC,6i7z8o,3,response,t,,839.4000000008382,834.5,839.4000000008382,839.4000000008382,834.5,839.4000000008382,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,dip,dip_+60.wav,,1,t,d,288,4,,,,,,,,,,,,,,,,,,,,,,,
1760,1773237151875,11/03/2026 13:52:31,1773237151875,-5,11/03/2026 08:52:31,255858,16,task-pkec,,53641867,69829bc1224b28f0538900d5,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,287,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1202.199999997858,1200.5,1202.199999997858,1202.199999997858,1200.5,1202.199999997858,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_+60.wav,,1,t,d,288,4,,,,,,,,,,,,,,,,,,,,,,,
1761,1773237152374,11/03/2026 13:52:32,1773237152374,-5,11/03/2026 08:52:32,255858,16,task-pkec,,53641867,69829bc1224b28f0538900d5,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,288,phonetic categorization,fixation,99n54d,1,timedOut,,,500.7999999993481,500.5,500.7999999993481,500.7999999993481,500.5,500.7999999993481,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_-10.wav,,1,t,d,288,4,,,,,,,,,,,,,,,,,,,,,,,
1762,1773237152375,11/03/2026 13:52:32,1773237152375,-5,11/03/2026 08:52:32,255858,16,task-pkec,,53641867,69829bc1224b28f0538900d5,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,288,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,1.7999999993480742,0,1.7999999993480742,1.7999999993480742,0,1.7999999993480742,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_-10.wav,,1,t,d,288,4,,,,,,,,,,,,,,,,,,,,,,,
1763,1773237152782,11/03/2026 13:52:32,1773237152782,-5,11/03/2026 08:52:32,255858,16,task-pkec,,53641867,69829bc1224b28f0538900d5,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,288,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,408.4000000008382,400.4000000001397,408.4000000008382,408.4000000008382,400.4000000001397,408.4000000008382,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_-10.wav,,1,t,d,288,4,,,,,,,,,,,,,,,,,,,,,,,
1764,1773237152782,11/03/2026 13:52:32,1773237152782,-5,11/03/2026 08:52:32,255858,16,task-pkec,,53641867,69829bc1224b28f0538900d5,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,288,phonetic categorization,soundplay,x8jhtp,2,continue,,,408.69999999785796,400.4000000001397,408.69999999785796,408.69999999785796,400.4000000001397,408.69999999785796,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_-10.wav,,1,t,d,288,4,,,,,,,,,,,,,,,,,,,,,,,
1765,1773237153894,11/03/2026 13:52:33,1773237153894,-5,11/03/2026 08:52:33,255858,16,task-pkec,,53641867,69829bc1224b28f0538900d5,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,288,phonetic categorization,2AFC,6i7z8o,3,response,t,,1119.5999999984633,1117.5999999998603,1119.5999999984633,1119.5999999984633,1117.5999999998603,1119.5999999984633,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,dip,dip_-10.wav,,1,t,d,288,4,,,,,,,,,,,,,,,,,,,,,,,
1766,1773237155094,11/03/2026 13:52:35,1773237155094,-5,11/03/2026 08:52:35,255858,16,task-pkec,,53641867,69829bc1224b28f0538900d5,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,288,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1202.199999997858,1201.3000000000466,1202.199999997858,1202.199999997858,1201.3000000000466,1202.199999997858,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_-10.wav,,1,t,d,288,4,,,,,,,,,,,,,,,,,,,,,,,
1767,1773237160651,11/03/2026 13:52:40,1773237160651,-5,11/03/2026 08:52:40,255858,16,task-pkec,,53641867,69829bc1224b28f0538900d5,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,1,final reminder,Screen 1,lg65mm,1,continue,,,5558.199999998556,5554.40000000014,5558.199999998556,5558.199999998556,5554.40000000014,5558.199999998556,1,0,0,,Click To Continue,Continue Button,2,object-345,final reminder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768,1773237160655,11/03/2026 13:52:40,1773237160655,-5,11/03/2026 08:52:40,255858,16,task-pkec,,53641867,69829bc1224b28f0538900d5,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},,,,,,,info,END,,,,1083373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1773242628823,11/03/2026 15:23:48,1773242629457,-4,11/03/2026 11:23:49,255858,16,task-r1nu,,53647929,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,,Efficient Headphone Screen,1,spreadsheet1_dt_d left,fail,fail,pass,Spreadsheet1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,correctAnswerCount,,BEGIN TASK,,,,,,,,,,,,,,,,,
2,1773242632023,11/03/2026 15:23:52,1773242632603,-4,11/03/2026 11:23:52,255858,16,task-r1nu,,53647929,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,,Efficient Headphone Screen,1,spreadsheet1_dt_d left,fail,fail,pass,Spreadsheet1,Spreadsheet1,,Instructions,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,correctAnswerCount,1,1,1,Screen 5,Zone1,continue_button,2280.9000000953674,,,0,,,,,,,,,
3,1773242645793,11/03/2026 15:24:05,1773242646454,-4,11/03/2026 11:24:06,255858,16,task-r1nu,,53647929,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,,Efficient Headphone Screen,1,spreadsheet1_dt_d left,fail,fail,pass,Spreadsheet1,Spreadsheet1,,Instructions,,,,,AUDIO PLAY REQUESTED,,,,,,,,0,,,,,,,,,,,,,,,,,,,,correctAnswerCount,1,1,2,Screen 2,Zone1,content_web_audio,13834.200000047684,,,1,,,,,,,,,
4,1773242654333,11/03/2026 15:24:14,1773242654877,-4,11/03/2026 11:24:14,255858,16,task-r1nu,,53647929,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x551,,,,Efficient Headphone Screen,1,spreadsheet1_dt_d left,fail,fail,pass,Spreadsheet1,Spreadsheet1,,Instructions,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,correctAnswerCount,1,1,2,Screen 2,script,force_advance,22281.7,,,0,,,,,,,,,
5,1773242660634,11/03/2026 15:24:20,1773242661311,-4,11/03/2026 11:24:21,255858,16,task-r1nu,,53647929,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x720,,,,Efficient Headphone Screen,1,spreadsheet1_dt_d left,fail,fail,pass,Spreadsheet1,Spreadsheet1,,Instructions,,,,,AUDIO PLAY REQUESTED,,,,,,,,0,,,,,,,,,,,,,,,,,,,,correctAnswerCount,1,1,3,Screen 1,Zone2,content_web_audio,6357.5,,,1,,,,,,,,,
6,1773242666696,11/03/2026 15:24:26,1773242667375,-4,11/03/2026 11:24:27,255858,16,task-r1nu,,53647929,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x720,,,,Efficient Headphone Screen,1,spreadsheet1_dt_d left,fail,fail,pass,Spreadsheet1,Spreadsheet1,,Instructions,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,correctAnswerCount,1,1,3,Screen 1,Zone2,content_web_audio,12420.600000143051,,,0,,,,,,,,,
7,1773242667935,11/03/2026 15:24:27,1773242668612,-4,11/03/2026 11:24:28,255858,16,task-r1nu,,53647929,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x720,,,,Efficient Headphone Screen,1,spreadsheet1_dt_d left,fail,fail,pass,Spreadsheet1,Spreadsheet1,,Instructions,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,correctAnswerCount,1,1,4,Screen 6,Zone1,continue_button,1224.5,,,0,,,,,,,,,
8,1773242680849,11/03/2026 15:24:40,1773242681533,-4,11/03/2026 11:24:41,255858,16,task-r1nu,,53647929,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x720,,,,Efficient Headphone Screen,1,spreadsheet1_dt_d left,fail,fail,pass,Spreadsheet1,Spreadsheet1,,Instructions,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,correctAnswerCount,1,1,5,Screen 3,Zone1,continue_button,12884.199999809265,,,0,,,,,,,,,
9,1773242681823,11/03/2026 15:24:41,1773242682504,-4,11/03/2026 11:24:42,255858,16,task-r1nu,,53647929,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x720,,,,Efficient Headphone Screen,1,spreadsheet1_dt_d left,fail,fail,pass,Spreadsheet1,Spreadsheet1,,Trial,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,correctAnswerCount,5,1,1,Screen 3,Zone3,timelimit_screen,999.2999999999956,,,0,,,,1,,1,3,HugginsPitch_4_3.flac,1
10,1773242687913,11/03/2026 15:24:47,1773242688600,-4,11/03/2026 11:24:48,255858,16,task-r1nu,,53647929,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x720,,,,Efficient Headphone Screen,1,spreadsheet1_dt_d left,fail,fail,pass,Spreadsheet1,Spreadsheet1,,Trial,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,correctAnswerCount,5,1,2,Screen 1,content,content_audio,6086.099999904633,,,0,,,,,,1,3,HugginsPitch_4_3.flac,1
11,1773242689409,11/03/2026 15:24:49,1773242690089,-4,11/03/2026 11:24:50,255858,16,task-r1nu,,53647929,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x720,,,,Efficient Headphone Screen,1,spreadsheet1_dt_d left,fail,fail,pass,Spreadsheet1,Spreadsheet1,,Trial,,,,,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,correctAnswerCount,5,1,3,Screen 2,buttonA,response_button_text,1475.5,,,1,,,,,,1,3,HugginsPitch_4_3.flac,1
12,1773242691331,11/03/2026 15:24:51,1773242692021,-4,11/03/2026 11:24:52,255858,16,task-r1nu,,53647929,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x720,,,,Efficient Headphone Screen,1,spreadsheet1_dt_d left,fail,fail,pass,Spreadsheet1,Spreadsheet1,,Trial,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,correctAnswerCount,5,1,4,Screen 4,advancementZone,continue_button,1924.4000000953674,,,0,,,,,,1,3,HugginsPitch_4_3.flac,1
13,1773242692318,11/03/2026 15:24:52,1773242692995,-4,11/03/2026 11:24:52,255858,16,task-r1nu,,53647929,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x720,,,,Efficient Headphone Screen,1,spreadsheet1_dt_d left,fail,fail,pass,Spreadsheet1,Spreadsheet1,,Trial,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,correctAnswerCount,9,2,1,Screen 3,Zone3,timelimit_screen,999.0999999999985,,,0,,,,1,,1,1,HugginsPitch_8_1.flac,1
14,1773242698419,11/03/2026 15:24:58,1773242699099,-4,11/03/2026 11:24:59,255858,16,task-r1nu,,53647929,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x720,,,,Efficient Headphone Screen,1,spreadsheet1_dt_d left,fail,fail,pass,Spreadsheet1,Spreadsheet1,,Trial,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,correctAnswerCount,9,2,2,Screen 1,content,content_audio,6098.099999904633,,,0,,,,,,1,1,HugginsPitch_8_1.flac,1
15,1773242700604,11/03/2026 15:25:00,1773242701287,-4,11/03/2026 11:25:01,255858,16,task-r1nu,,53647929,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x720,,,,Efficient Headphone Screen,1,spreadsheet1_dt_d left,fail,fail,pass,Spreadsheet1,Spreadsheet1,,Trial,,,,,2,,,,,,,,0,,,,,,,,,,,,,,,,,,,,correctAnswerCount,9,2,3,Screen 2,buttonB,response_button_text,2182.5999999046326,,,1,,,,,,1,1,HugginsPitch_8_1.flac,1
16,1773242702430,11/03/2026 15:25:02,1773242703120,-4,11/03/2026 11:25:03,255858,16,task-r1nu,,53647929,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x720,,,,Efficient Headphone Screen,1,spreadsheet1_dt_d left,fail,fail,pass,Spreadsheet1,Spreadsheet1,,Trial,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,correctAnswerCount,9,2,4,Screen 4,advancementZone,continue_button,1826.6000001430511,,,0,,,,,,1,1,HugginsPitch_8_1.flac,1
17,1773242703400,11/03/2026 15:25:03,1773242704086,-4,11/03/2026 11:25:04,255858,16,task-r1nu,,53647929,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x720,,,,Efficient Headphone Screen,1,spreadsheet1_dt_d left,fail,fail,pass,Spreadsheet1,Spreadsheet1,,Trial,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,correctAnswerCount,4,3,1,Screen 3,Zone3,timelimit_screen,999.0999999999913,,,0,,,,1,,1,2,HugginsPitch_3_2.flac,1
18,1773242709507,11/03/2026 15:25:09,1773242710178,-4,11/03/2026 11:25:10,255858,16,task-r1nu,,53647929,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x720,,,,Efficient Headphone Screen,1,spreadsheet1_dt_d left,fail,fail,pass,Spreadsheet1,Spreadsheet1,,Trial,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,correctAnswerCount,4,3,2,Screen 1,content,content_audio,6085,,,0,,,,,,1,2,HugginsPitch_3_2.flac,1
19,1773242710546,11/03/2026 15:25:10,1773242711221,-4,11/03/2026 11:25:11,255858,16,task-r1nu,,53647929,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x720,,,,Efficient Headphone Screen,1,spreadsheet1_dt_d left,fail,fail,pass,Spreadsheet1,Spreadsheet1,,Trial,,,,,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,correctAnswerCount,4,3,3,Screen 2,buttonA,response_button_text,1028.5,,,1,,,,,,1,2,HugginsPitch_3_2.flac,1
20,1773242712303,11/03/2026 15:25:12,1773242712977,-4,11/03/2026 11:25:12,255858,16,task-r1nu,,53647929,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x720,,,,Efficient Headphone Screen,1,spreadsheet1_dt_d left,fail,fail,pass,Spreadsheet1,Spreadsheet1,,Trial,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,correctAnswerCount,4,3,4,Screen 4,advancementZone,continue_button,1750.0999999046326,,,0,,,,,,1,2,HugginsPitch_3_2.flac,1
21,1773242713281,11/03/2026 15:25:13,1773242713945,-4,11/03/2026 11:25:13,255858,16,task-r1nu,,53647929,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x720,,,,Efficient Headphone Screen,1,spreadsheet1_dt_d left,fail,fail,pass,Spreadsheet1,Spreadsheet1,,Trial,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,correctAnswerCount,13,4,1,Screen 3,Zone3,timelimit_screen,999,,,0,,,,1,,1,2,HugginsPitch_12_2.flac,1
22,1773242719352,11/03/2026 15:25:19,1773242720040,-4,11/03/2026 11:25:20,255858,16,task-r1nu,,53647929,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x720,,,,Efficient Headphone Screen,1,spreadsheet1_dt_d left,fail,fail,pass,Spreadsheet1,Spreadsheet1,,Trial,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,correctAnswerCount,13,4,2,Screen 1,content,content_audio,6087.799999952316,,,0,,,,,,1,2,HugginsPitch_12_2.flac,1
23,1773242720640,11/03/2026 15:25:20,1773242721147,-4,11/03/2026 11:25:21,255858,16,task-r1nu,,53647929,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x720,,,,Efficient Headphone Screen,1,spreadsheet1_dt_d left,fail,fail,pass,Spreadsheet1,Spreadsheet1,,Trial,,,,,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,correctAnswerCount,13,4,3,Screen 2,buttonA,response_button_text,1099.6000001430511,,,1,,,,,,1,2,HugginsPitch_12_2.flac,1
24,1773242722309,11/03/2026 15:25:22,1773242722995,-4,11/03/2026 11:25:22,255858,16,task-r1nu,,53647929,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x720,,,,Efficient Headphone Screen,1,spreadsheet1_dt_d left,fail,fail,pass,Spreadsheet1,Spreadsheet1,,Trial,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,correctAnswerCount,13,4,4,Screen 4,advancementZone,continue_button,1842.8999998569489,,,0,,,,,,1,2,HugginsPitch_12_2.flac,1
25,1773242723286,11/03/2026 15:25:23,1773242723970,-4,11/03/2026 11:25:23,255858,16,task-r1nu,,53647929,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x720,,,,Efficient Headphone Screen,1,spreadsheet1_dt_d left,fail,fail,pass,Spreadsheet1,Spreadsheet1,,Trial,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,correctAnswerCount,7,5,1,Screen 3,Zone3,timelimit_screen,999.3000000000029,,,0,,,,1,,1,2,HugginsPitch_6_2.flac,1
26,1773242729378,11/03/2026 15:25:29,1773242730060,-4,11/03/2026 11:25:30,255858,16,task-r1nu,,53647929,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x720,,,,Efficient Headphone Screen,1,spreadsheet1_dt_d left,fail,fail,pass,Spreadsheet1,Spreadsheet1,,Trial,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,correctAnswerCount,7,5,2,Screen 1,content,content_audio,6083.600000143051,,,0,,,,,,1,2,HugginsPitch_6_2.flac,1
27,1773242730310,11/03/2026 15:25:30,1773242730991,-4,11/03/2026 11:25:30,255858,16,task-r1nu,,53647929,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x720,,,,Efficient Headphone Screen,1,spreadsheet1_dt_d left,fail,fail,pass,Spreadsheet1,Spreadsheet1,,Trial,,,,,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,correctAnswerCount,7,5,3,Screen 2,buttonA,response_button_text,920.5,,,1,,,,,,1,2,HugginsPitch_6_2.flac,1
28,1773242732150,11/03/2026 15:25:32,1773242732833,-4,11/03/2026 11:25:32,255858,16,task-r1nu,,53647929,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x720,,,,Efficient Headphone Screen,1,spreadsheet1_dt_d left,fail,fail,pass,Spreadsheet1,Spreadsheet1,,Trial,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,correctAnswerCount,7,5,4,Screen 4,advancementZone,continue_button,1837.2000000476837,,,0,,,,,,1,2,HugginsPitch_6_2.flac,1
29,1773242733146,11/03/2026 15:25:33,1773242733828,-4,11/03/2026 11:25:33,255858,16,task-r1nu,,53647929,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x720,,,,Efficient Headphone Screen,1,spreadsheet1_dt_d left,fail,fail,pass,Spreadsheet1,Spreadsheet1,,Trial,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,correctAnswerCount,2,6,1,Screen 3,Zone3,timelimit_screen,999.1000000000058,,,0,,,,1,,1,1,HugginsPitch_1_1.flac,1
30,1773242739229,11/03/2026 15:25:39,1773242739915,-4,11/03/2026 11:25:39,255858,16,task-r1nu,,53647929,697fa5ad29636bd1e536cadc,15406260,,complete,,69b188d8b8b58644130cf570,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,1280x720,1280x720,,,,Efficient Headphone Screen,1,spreadsheet1_dt_d left,fail,fail,pass,Spreadsheet1,Spreadsheet1,,Trial,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,correctAnswerCount,2,6,2,Screen 1,content,content_audio,6079.5,,,0,,,,,,1,1,HugginsPitch_1_1.flac,1
