Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-gj4p,branch-67ii,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Context,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: word,Spreadsheet: stim,Spreadsheet: step,Spreadsheet: list,Spreadsheet: left,Spreadsheet: right,Spreadsheet: progress,Spreadsheet: randomized_trial,Spreadsheet: type,Spreadsheet: condition,Spreadsheet: VOT,Spreadsheet: center,Spreadsheet: block,Spreadsheet: label,Spreadsheet: session,Spreadsheet: stage,Spreadsheet: progress_bar,Spreadsheet: word_display,Spreadsheet: trial_type,Spreadsheet: list_LSQ_variant,Spreadsheet: blockID,Spreadsheet: mean,Spreadsheet: sd,Spreadsheet: option_setup,Spreadsheet: token_category,Store: target
921,1784153338560,15/07/2026 22:08:58,1784153338560,-7,15/07/2026 15:08:58,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,125,phonetic categorization,1.2 second pause,dp6plq,5,timedOut,,,1200.8199999999488,1200,1200.8199999999488,1200.8199999999488,1200,1200.8199999999488,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,tin,din_50.wav,,,tin,din,,,,expo-10ms,50,,4,unlabeled,,,234,,exposure,A,A,50,16.431676725155,d-right,t,
922,1784153339061,15/07/2026 22:08:59,1784153339061,-7,15/07/2026 15:08:59,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,126,phonetic categorization,fixation,99n54d,1,response,,,500,500,500,500,500,500,0,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_20.wav,,,din,dip,,,,expo-10ms,20,,4,labeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
923,1784153339563,15/07/2026 22:08:59,1784153339563,-7,15/07/2026 15:08:59,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,126,phonetic categorization,show option,yef3xk,2,response,,,500,500,500,500,500,500,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_20.wav,,,din,dip,,,,expo-10ms,20,,4,labeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
924,1784153339568,15/07/2026 22:08:59,1784153339568,-7,15/07/2026 15:08:59,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,126,phonetic categorization,soundplay,x8jhtp,3,info,audio started,,8.819999999948777,0,8.819999999948777,8.819999999948777,0,8.819999999948777,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_20.wav,,,din,dip,,,,expo-10ms,20,,4,labeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
925,1784153339978,15/07/2026 22:08:59,1784153339978,-7,15/07/2026 15:08:59,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,126,phonetic categorization,soundplay,x8jhtp,3,info,audio finished,,416.6600000000326,400,416.6600000000326,416.6600000000326,400,416.6600000000326,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_20.wav,,,din,dip,,,,expo-10ms,20,,4,labeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
926,1784153339979,15/07/2026 22:08:59,1784153339979,-7,15/07/2026 15:08:59,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,126,phonetic categorization,soundplay,x8jhtp,3,continue,,,416.6600000000326,400,416.6600000000326,416.6600000000326,400,416.6600000000326,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_20.wav,,,din,dip,,,,expo-10ms,20,,4,labeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
927,1784153340251,15/07/2026 22:09:00,1784153340251,-7,15/07/2026 15:09:00,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,126,phonetic categorization,2AFC,6i7z8o,4,response,dip,,292.8199999999488,283.3399999999674,292.8199999999488,292.8199999999488,283.3399999999674,292.8199999999488,1,0,0,,Keyboard Response,Keyboard Response,1,object-119,phonetic categorization,dip,dip_20.wav,,,din,dip,,,,expo-10ms,20,,4,labeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
928,1784153341445,15/07/2026 22:09:01,1784153341445,-7,15/07/2026 15:09:01,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,126,phonetic categorization,1.2 second pause,dp6plq,5,timedOut,,,1202.4799999999814,1200,1202.4799999999814,1202.4799999999814,1200,1202.4799999999814,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_20.wav,,,din,dip,,,,expo-10ms,20,,4,labeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
929,1784153341943,15/07/2026 22:09:01,1784153341943,-7,15/07/2026 15:09:01,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,127,phonetic categorization,fixation,99n54d,1,response,,,500,500,500,500,500,500,0,0,0,,Time Limit,screen,0,screen,phonetic categorization,tin,din_70.wav,,,till,tin,,,,expo-10ms,70,,4,labeled,,,234,,exposure,A,A,50,16.431676725155,d-right,t,
930,1784153342445,15/07/2026 22:09:02,1784153342445,-7,15/07/2026 15:09:02,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,127,phonetic categorization,show option,yef3xk,2,response,,,500,500,500,500,500,500,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,tin,din_70.wav,,,till,tin,,,,expo-10ms,70,,4,labeled,,,234,,exposure,A,A,50,16.431676725155,d-right,t,
931,1784153342447,15/07/2026 22:09:02,1784153342447,-7,15/07/2026 15:09:02,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,127,phonetic categorization,soundplay,x8jhtp,3,info,audio started,,5.4799999999813735,0,5.4799999999813735,5.4799999999813735,0,5.4799999999813735,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,tin,din_70.wav,,,till,tin,,,,expo-10ms,70,,4,labeled,,,234,,exposure,A,A,50,16.431676725155,d-right,t,
932,1784153342860,15/07/2026 22:09:02,1784153342860,-7,15/07/2026 15:09:02,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,127,phonetic categorization,soundplay,x8jhtp,3,info,audio finished,,416.6600000000326,400,416.6600000000326,416.6600000000326,400,416.6600000000326,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,tin,din_70.wav,,,till,tin,,,,expo-10ms,70,,4,labeled,,,234,,exposure,A,A,50,16.431676725155,d-right,t,
933,1784153342860,15/07/2026 22:09:02,1784153342860,-7,15/07/2026 15:09:02,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,127,phonetic categorization,soundplay,x8jhtp,3,continue,,,416.6600000000326,400,416.6600000000326,416.6600000000326,400,416.6600000000326,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,tin,din_70.wav,,,till,tin,,,,expo-10ms,70,,4,labeled,,,234,,exposure,A,A,50,16.431676725155,d-right,t,
934,1784153343252,15/07/2026 22:09:03,1784153343252,-7,15/07/2026 15:09:03,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,127,phonetic categorization,2AFC,6i7z8o,4,response,tin,,409.4799999999814,399.71999999997206,409.4799999999814,409.4799999999814,399.71999999997206,409.4799999999814,1,0,0,,Keyboard Response,Keyboard Response,1,object-119,phonetic categorization,tin,din_70.wav,,,till,tin,,,,expo-10ms,70,,4,labeled,,,234,,exposure,A,A,50,16.431676725155,d-right,t,
935,1784153344445,15/07/2026 22:09:04,1784153344445,-7,15/07/2026 15:09:04,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,127,phonetic categorization,1.2 second pause,dp6plq,5,timedOut,,,1202.7600000000093,1200.280000000028,1202.7600000000093,1202.7600000000093,1200.280000000028,1202.7600000000093,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,tin,din_70.wav,,,till,tin,,,,expo-10ms,70,,4,labeled,,,234,,exposure,A,A,50,16.431676725155,d-right,t,
936,1784153344943,15/07/2026 22:09:04,1784153344943,-7,15/07/2026 15:09:04,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,128,phonetic categorization,fixation,99n54d,1,response,,,500,500,500,500,500,500,0,0,0,,Time Limit,screen,0,screen,phonetic categorization,tin,din_50.wav,,,till,tin,,,,expo-10ms,50,,4,labeled,,,234,,exposure,A,A,50,16.431676725155,d-right,t,
937,1784153345443,15/07/2026 22:09:05,1784153345443,-7,15/07/2026 15:09:05,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,128,phonetic categorization,show option,yef3xk,2,response,,,500,500,500,500,500,500,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,tin,din_50.wav,,,till,tin,,,,expo-10ms,50,,4,labeled,,,234,,exposure,A,A,50,16.431676725155,d-right,t,
938,1784153345449,15/07/2026 22:09:05,1784153345449,-7,15/07/2026 15:09:05,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,128,phonetic categorization,soundplay,x8jhtp,3,info,audio started,,7.4799999999813735,0,7.4799999999813735,7.4799999999813735,0,7.4799999999813735,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,tin,din_50.wav,,,till,tin,,,,expo-10ms,50,,4,labeled,,,234,,exposure,A,A,50,16.431676725155,d-right,t,
939,1784153345808,15/07/2026 22:09:05,1784153345808,-7,15/07/2026 15:09:05,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,128,phonetic categorization,soundplay,x8jhtp,3,info,audio finished,,365.4799999999814,350,365.4799999999814,365.4799999999814,350,365.4799999999814,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,tin,din_50.wav,,,till,tin,,,,expo-10ms,50,,4,labeled,,,234,,exposure,A,A,50,16.431676725155,d-right,t,
940,1784153345808,15/07/2026 22:09:05,1784153345808,-7,15/07/2026 15:09:05,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,128,phonetic categorization,soundplay,x8jhtp,3,continue,,,366.4799999999814,350,366.4799999999814,366.4799999999814,350,366.4799999999814,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,tin,din_50.wav,,,till,tin,,,,expo-10ms,50,,4,labeled,,,234,,exposure,A,A,50,16.431676725155,d-right,t,
941,1784153346167,15/07/2026 22:09:06,1784153346167,-7,15/07/2026 15:09:06,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,128,phonetic categorization,2AFC,6i7z8o,4,response,tin,,375.4799999999814,366.6600000000326,375.4799999999814,375.4799999999814,366.6600000000326,375.4799999999814,1,0,0,,Keyboard Response,Keyboard Response,1,object-119,phonetic categorization,tin,din_50.wav,,,till,tin,,,,expo-10ms,50,,4,labeled,,,234,,exposure,A,A,50,16.431676725155,d-right,t,
942,1784153347362,15/07/2026 22:09:07,1784153347362,-7,15/07/2026 15:09:07,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,128,phonetic categorization,1.2 second pause,dp6plq,5,timedOut,,,1202.8199999999488,1200,1202.8199999999488,1202.8199999999488,1200,1202.8199999999488,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,tin,din_50.wav,,,till,tin,,,,expo-10ms,50,,4,labeled,,,234,,exposure,A,A,50,16.431676725155,d-right,t,
943,1784153347861,15/07/2026 22:09:07,1784153347861,-7,15/07/2026 15:09:07,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,129,phonetic categorization,fixation,99n54d,1,response,,,500,500,500,500,500,500,0,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_15.wav,,,din,dill,,,,expo-10ms,15,,4,labeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
944,1784153348363,15/07/2026 22:09:08,1784153348363,-7,15/07/2026 15:09:08,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,129,phonetic categorization,show option,yef3xk,2,response,,,500,500,500,500,500,500,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_15.wav,,,din,dill,,,,expo-10ms,15,,4,labeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
945,1784153348369,15/07/2026 22:09:08,1784153348369,-7,15/07/2026 15:09:08,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,129,phonetic categorization,soundplay,x8jhtp,3,info,audio started,,10.819999999948777,0,10.819999999948777,10.819999999948777,0,10.819999999948777,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_15.wav,,,din,dill,,,,expo-10ms,15,,4,labeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
946,1784153348707,15/07/2026 22:09:08,1784153348707,-7,15/07/2026 15:09:08,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,129,phonetic categorization,soundplay,x8jhtp,3,info,audio finished,,348.8199999999488,333.3399999999674,348.8199999999488,348.8199999999488,333.3399999999674,348.8199999999488,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_15.wav,,,din,dill,,,,expo-10ms,15,,4,labeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
947,1784153348711,15/07/2026 22:09:08,1784153348711,-7,15/07/2026 15:09:08,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,129,phonetic categorization,soundplay,x8jhtp,3,continue,,,350,333.3399999999674,350,350,333.3399999999674,350,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_15.wav,,,din,dill,,,,expo-10ms,15,,4,labeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
948,1784153349819,15/07/2026 22:09:09,1784153349819,-7,15/07/2026 15:09:09,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,129,phonetic categorization,2AFC,6i7z8o,4,response,din,,1126.4799999999814,1116.6600000000326,1126.4799999999814,1126.4799999999814,1116.6600000000326,1126.4799999999814,1,0,0,,Keyboard Response,Keyboard Response,1,object-119,phonetic categorization,din,din_15.wav,,,din,dill,,,,expo-10ms,15,,4,labeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
949,1784153351011,15/07/2026 22:09:11,1784153351011,-7,15/07/2026 15:09:11,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,129,phonetic categorization,1.2 second pause,dp6plq,5,timedOut,,,1202.8199999999488,1200,1202.8199999999488,1202.8199999999488,1200,1202.8199999999488,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_15.wav,,,din,dill,,,,expo-10ms,15,,4,labeled,,,234,,exposure,A,A,5,8.94427190999916,d-right,d,
950,1784153351512,15/07/2026 22:09:11,1784153351512,-7,15/07/2026 15:09:11,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,130,phonetic categorization,fixation,99n54d,1,response,,,500,500,500,500,500,500,0,0,0,,Time Limit,screen,0,screen,phonetic categorization,tip,dip_55.wav,,,tip,tin,,,,expo-10ms,55,,4,labeled,,,234,,exposure,A,A,50,16.431676725155,d-right,t,
951,1784153352009,15/07/2026 22:09:12,1784153352009,-7,15/07/2026 15:09:12,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,130,phonetic categorization,show option,yef3xk,2,response,,,499.61999999999534,499.61999999999534,499.61999999999534,499.61999999999534,499.61999999999534,499.61999999999534,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,tip,dip_55.wav,,,tip,tin,,,,expo-10ms,55,,4,labeled,,,234,,exposure,A,A,50,16.431676725155,d-right,t,
952,1784153352016,15/07/2026 22:09:12,1784153352016,-7,15/07/2026 15:09:12,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,130,phonetic categorization,soundplay,x8jhtp,3,info,audio started,,7.199999999953434,0,7.199999999953434,7.199999999953434,0,7.199999999953434,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,tip,dip_55.wav,,,tip,tin,,,,expo-10ms,55,,4,labeled,,,234,,exposure,A,A,50,16.431676725155,d-right,t,
953,1784153352447,15/07/2026 22:09:12,1784153352447,-7,15/07/2026 15:09:12,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,130,phonetic categorization,soundplay,x8jhtp,3,info,audio finished,,438.19999999995343,433.71999999997206,438.19999999995343,438.19999999995343,433.71999999997206,438.19999999995343,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,tip,dip_55.wav,,,tip,tin,,,,expo-10ms,55,,4,labeled,,,234,,exposure,A,A,50,16.431676725155,d-right,t,
954,1784153352447,15/07/2026 22:09:12,1784153352447,-7,15/07/2026 15:09:12,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,130,phonetic categorization,soundplay,x8jhtp,3,continue,,,439.19999999995343,433.71999999997206,439.19999999995343,439.19999999995343,433.71999999997206,439.19999999995343,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,tip,dip_55.wav,,,tip,tin,,,,expo-10ms,55,,4,labeled,,,234,,exposure,A,A,50,16.431676725155,d-right,t,
955,1784153353049,15/07/2026 22:09:13,1784153353049,-7,15/07/2026 15:09:13,269901,13,task-pkec,repeat-7r7d#1,57237405,,16361732,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 150.0,1470x956,1470x810,,,0,Phonetic categorization,25,full_List_10,pass,$${overridespreadsheet},full_List_10,130,phonetic categorization,2AFC,6i7z8o,4,response,tip,,606.4799999999814,600,606.4799999999814,606.4799999999814,600,606.4799999999814,1,0,0,,Keyboard Response,Keyboard Response,1,object-119,phonetic categorization,tip,dip_55.wav,,,tip,tin,,,,expo-10ms,55,,4,labeled,,,234,,exposure,A,A,50,16.431676725155,d-right,t,
